id_nf,data_venda,cliente_id,cliente_nome,marca_carro,modelo_carro,produto_peca,valor_unitario,quantidade,custo_unitario,loja_id,loja_nome,grupo_loja,vendedor_id,vendedor_nome
NF155353,2025-04-13,22313597125836,Cersei Lannister,MotoriX,DX Hybrid,Correia Dentada,535.7,5.0,388.3,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V003,Tony Stark
NF155354,2025-10-22,36023893453179,Tyrion Lannister,Ravion,BZ Turbo,Pastilha de Freio,378.88,2.0,332.05,100201,AutoParts São Paulo,Grupo Titan,V005,Diana Prince
NF155355,2025-08-25,71380561281,Jorah Mormont,Velox,BZ Turbo,Correia Dentada,1433.73,2.0,927.79,400502,Sul Auto Parts,Grupo Pampas,V002,Clark Kent
NF155356,2025-07-31,90882165742,Arya Stark,Carvex,CX Sport,Pastilha de Freio,120.5,1.0,96.95,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V008,Barry Allen
NF155357,2025-01-30,44626237133878,Davos Seaworth,Autron,AX1,Correia Dentada,721.0,1.0,521.35,300402,Minas Auto Peças,Grupo Serras,V008,Barry Allen
NF155358,2025-01-15,00542668208744,Theon Greyjoy,Velox,AX1,Pastilha de Freio,741.54,1.0,644.91,400502,Sul Auto Parts,Grupo Pampas,V008,Barry Allen
NF155359,2025-09-07,65664012658,Robb Stark,MotoriX,BZ Turbo,Bateria,375.97,6.0,231.01,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V005,Diana Prince
NF155360,2024-05-27,47933118036719,Sansa Stark,Ravion,BZ Turbo,Filtro de Óleo,161.76,4.0,119.1,100201,AutoParts São Paulo,Grupo Titan,V007,Natasha Romanoff
NF155361,2024-07-09,72068831305,Ned Stark,MotoriX,EX Classic,Pastilha de Freio,154.12,2.0,117.26,100202,Auto Parts SP Centro,Grupo Tytan,V007,Natasha Romanoff
NF155362,2025-03-26,87339667490941,Cersei Lannister,Carvex,DX Hybrid,Filtro de Óleo,1547.49,6.0,1087.55,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V001,Bruce Wayne
NF155363,2025-02-27,67527589901,Robb Stark,MotoriX,DX Hybrid,Filtro de Óleo,1011.02,,608.99,400501,AutoParts Sul,Grupo Pampa,V002,Clark Kent
NF155364,2024-09-21,53599751463664,Ned Stark,Velox,EX Classic,Pastilha de Freio,1473.78,3.0,986.22,200302,Auto Rio Peças,Grupo Atlantico,V001,Bruce Wayne
NF155365,2025-12-09,51621517298,Bran Stark,Carvex,EX Classic,Amortecedor,586.19,1.0,517.24,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V006,Steve Rogers
NF155366,2024-12-16,31027894405511,Jaime Lannister,Ravion,DX Hybrid,Amortecedor,1645.66,2.0,1027.34,100202,Auto Parts SP Centro,Grupo Tytan,V005,Diana Prince
NF155367,2024-12-20,72795242401827,Samwell Tarly,Ravion,CX Sport,Correia Dentada,255.52,5.0,157.69,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V008,Barry Allen
NF155368,2025-07-16,26048084432,Jorah Mormont,Carvex,DX Hybrid,Filtro de Óleo,1559.31,1.0,1390.57,100202,Auto Parts SP Centro,Grupo Tytan,V006,Steve Rogers
NF155369,2025-02-10,63528439567,Theon Greyjoy,MotoriX,AX1,Filtro de Óleo,651.94,5.0,581.24,100202,Auto Parts SP Centro,Grupo Tytan,V006,Steve Rogers
NF155370,2024-12-31,62719593677,Jon Snow,Carvex,EX Classic,Amortecedor,205.79,4.0,180.52,100202,Auto Parts SP Centro,Grupo Tytan,V002,Clark Kent
NF155371,2024-10-04,47587418141,Sansa Stark,MotoriX,EX Classic,Filtro de Óleo,559.08,5.0,457.27,400501,AutoParts Sul,Grupo Pampa,V007,Natasha Romanoff
NF155372,2024-10-03,26589785011386,Jaime Lannister,Carvex,DX Hybrid,Pastilha de Freio,1298.59,4.0,1034.86,200302,Auto Rio Peças,Grupo Atlantico,V003,Tony Stark
NF155373,2024-07-31,55381036232063,Sansa Stark,Ravion,BZ Turbo,Bateria,607.15,2.0,461.23,400501,AutoParts Sul,Grupo Pampa,V005,Diana Prince
NF155374,2024-06-01,90059528916646,Samwell Tarly,MotoriX,BZ Turbo,Pastilha de Freio,1080.54,3.0,696.77,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V006,Steve Rogers
NF155375,2024-09-11,81831125856,Sansa Stark,MotoriX,EX Classic,Amortecedor,860.66,3.0,526.84,100201,AutoParts São Paulo,Grupo Titan,V007,Natasha Romanoff
NF155376,2025-02-13,63188233628368,Davos Seaworth,Autron,EX Classic,Bateria,166.03,4.0,119.43,400502,Sul Auto Parts,Grupo Pampas,V001,Bruce Wayne
NF155377,2025-02-17,61392051372,Jon Snow,MotoriX,BZ Turbo,Filtro de Óleo,1203.76,6.0,1082.38,100201,AutoParts São Paulo,Grupo Titan,V003,Tony Stark
NF155378,2025-09-11,01427722338641,Ned Stark,Carvex,CX Sport,Amortecedor,1048.65,5.0,715.14,100202,Auto Parts SP Centro,Grupo Tytan,V008,Barry Allen
NF155379,2024-12-14,43581857819,Bran Stark,Carvex,AX1,Amortecedor,1020.11,4.0,938.46,100201,AutoParts São Paulo,Grupo Titan,V006,Steve Rogers
NF155380,2025-07-11,52395378308,Ned Stark,Carvex,CX Sport,Filtro de Óleo,461.93,2.0,284.84,100202,Auto Parts SP Centro,Grupo Tytan,V003,Tony Stark
NF155381,2025-12-16,01032680074410,Jaime Lannister,Ravion,BZ Turbo,Pastilha de Freio,358.45,1.0,303.02,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V007,Natasha Romanoff
NF155382,2024-12-23,24210299806,Jon Snow,Ravion,CX Sport,Correia Dentada,1330.05,6.0,1067.41,100202,Auto Parts SP Centro,Grupo Tytan,V003,Tony Stark
NF155383,2025-06-01,65517539693291,Ned Stark,Autron,EX Classic,Filtro de Óleo,727.57,4.0,565.3,400502,Sul Auto Parts,Grupo Pampas,V004,Peter Parker
NF155384,2025-02-24,32403357837,Samwell Tarly,MotoriX,BZ Turbo,Filtro de Óleo,775.33,5.0,509.7,200302,Auto Rio Peças,Grupo Atlantico,V006,Steve Rogers
NF155385,2024-12-06,40661454023,Daenerys Targaryen,Autron,CX Sport,Correia Dentada,1543.18,6.0,1202.2,300401,AutoParts Minas,Grupo Serra,V006,Steve Rogers
NF155386,2024-07-18,90208900666,Ned Stark,Velox,DX Hybrid,Amortecedor,849.34,2.0,513.2,400501,AutoParts Sul,Grupo Pampa,V005,Diana Prince
NF155387,2025-09-06,70915581138632,Jorah Mormont,Ravion,EX Classic,Amortecedor,1465.15,5.0,1290.58,200302,Auto Rio Peças,Grupo Atlantico,V008,Barry Allen
NF155388,2024-10-28,38278278865902,Jorah Mormont,Ravion,CX Sport,Amortecedor,446.35,2.0,380.0,300402,Minas Auto Peças,Grupo Serras,V002,Clark Kent
NF155389,2025-12-18,44006822199378,Daenerys Targaryen,Autron,DX Hybrid,Amortecedor,1616.38,6.0,1280.24,200302,Auto Rio Peças,Grupo Atlantico,V001,Bruce Wayne
NF155390,2025-08-22,28551875227,Ned Stark,MotoriX,DX Hybrid,Amortecedor,486.98,3.0,332.43,200302,Auto Rio Peças,Grupo Atlantico,V007,Natasha Romanoff
NF155391,2024-07-11,54073505101106,Bran Stark,Velox,CX Sport,Correia Dentada,1039.97,6.0,755.84,400502,Sul Auto Parts,Grupo Pampas,V002,Clark Kent
NF155392,2025-10-25,33405552201633,Samwell Tarly,Carvex,BZ Turbo,Correia Dentada,361.06,5.0,259.81,100202,Auto Parts SP Centro,Grupo Tytan,V008,Barry Allen
NF155393,2024-09-25,40829886722477,Robb Stark,Ravion,DX Hybrid,Amortecedor,1241.45,1.0,852.64,300402,Minas Auto Peças,Grupo Serras,V006,Steve Rogers
NF155394,2025-09-15,12681395433960,Sansa Stark,Carvex,DX Hybrid,Amortecedor,1236.11,4.0,1072.59,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V007,Natasha Romanoff
NF155395,2024-10-27,52976851028971,Tyrion Lannister,MotoriX,AX1,Correia Dentada,994.28,3.0,660.7,300401,AutoParts Minas,Grupo Serra,V005,Diana Prince
NF155396,2024-05-16,79054655066,Theon Greyjoy,MotoriX,BZ Turbo,Bateria,685.71,1.0,457.49,100202,Auto Parts SP Centro,Grupo Tytan,V007,Natasha Romanoff
NF155397,2024-07-08,15803091176,Arya Stark,Autron,EX Classic,Filtro de Óleo,1184.46,3.0,884.42,300401,AutoParts Minas,Grupo Serra,V007,Natasha Romanoff
NF155398,2025-08-25,75829793155379,Arya Stark,Carvex,CX Sport,Bateria,1164.43,4.0,822.55,300401,AutoParts Minas,Grupo Serra,V002,Clark Kent
NF155399,2024-09-16,47026676991880,Theon Greyjoy,MotoriX,AX1,Bateria,1614.1,5.0,1243.06,200302,Auto Rio Peças,Grupo Atlantico,V001,Bruce Wayne
NF155400,2025-08-05,84089877418,Tyrion Lannister,Ravion,EX Classic,Pastilha de Freio,310.6,4.0,205.99,200302,Auto Rio Peças,Grupo Atlantico,V003,Tony Stark
NF155401,2024-09-21,27837090498437,Brienne of Tarth,Carvex,BZ Turbo,Bateria,1684.15,6.0,1423.88,100201,AutoParts São Paulo,Grupo Titan,V008,Barry Allen
NF155402,2024-04-18,82887369997308,Ned Stark,Velox,EX Classic,Filtro de Óleo,1649.54,1.0,1340.2,300402,Minas Auto Peças,Grupo Serras,V007,Natasha Romanoff
NF155403,2024-11-16,42252657529801,Robb Stark,MotoriX,BZ Turbo,Pastilha de Freio,237.75,6.0,216.37,300401,AutoParts Minas,Grupo Serra,V008,Barry Allen
NF155404,2024-02-23,60080103185702,Bran Stark,Velox,DX Hybrid,Pastilha de Freio,812.95,3.0,529.71,300401,AutoParts Minas,Grupo Serra,V001,Bruce Wayne
NF155405,2024-01-06,41311757004,Jorah Mormont,Autron,DX Hybrid,Pastilha de Freio,979.05,4.0,847.33,300401,AutoParts Minas,Grupo Serra,V003,Tony Stark
NF155406,2024-09-25,50321112292418,Theon Greyjoy,Velox,CX Sport,Filtro de Óleo,1159.27,3.0,828.79,300401,AutoParts Minas,Grupo Serra,V008,Barry Allen
NF155407,2025-09-26,38059051467352,Ned Stark,Ravion,EX Classic,Bateria,1791.88,4.0,1551.42,400502,Sul Auto Parts,Grupo Pampas,V006,Steve Rogers
NF155408,2024-12-15,13497362555852,Davos Seaworth,MotoriX,CX Sport,Bateria,936.47,5.0,726.95,100201,AutoParts São Paulo,Grupo Titan,V005,Diana Prince
NF155409,2025-08-25,51532190700,Bran Stark,Carvex,BZ Turbo,Amortecedor,1427.68,5.0,1304.54,100201,AutoParts São Paulo,Grupo Titan,V007,Natasha Romanoff
NF155410,2025-05-27,46098649519,Tyrion Lannister,Autron,AX1,Bateria,115.73,3.0,81.66,300402,Minas Auto Peças,Grupo Serras,V007,Natasha Romanoff
NF155411,2025-01-20,11254675368954,Robb Stark,Ravion,CX Sport,Filtro de Óleo,1572.31,5.0,1119.43,300401,AutoParts Minas,Grupo Serra,V002,Clark Kent
NF155412,2025-06-01,94516074998367,Jon Snow,Ravion,CX Sport,Filtro de Óleo,973.56,5.0,590.29,100202,Auto Parts SP Centro,Grupo Tytan,V002,Clark Kent
NF155413,2025-11-01,70303137118504,Ned Stark,Carvex,AX1,Filtro de Óleo,1657.19,1.0,1022.59,300401,AutoParts Minas,Grupo Serra,V005,Diana Prince
NF155414,2024-08-21,49840341982,Theon Greyjoy,Ravion,AX1,Filtro de Óleo,1778.17,2.0,1173.85,100202,Auto Parts SP Centro,Grupo Tytan,V006,Steve Rogers
NF155415,2024-08-27,49009817295692,Samwell Tarly,Autron,CX Sport,Bateria,1282.21,5.0,898.48,100201,AutoParts São Paulo,Grupo Titan,V001,Bruce Wayne
NF155416,2025-05-19,18852672013634,Ned Stark,Ravion,EX Classic,Amortecedor,1087.79,4.0,985.88,100201,AutoParts São Paulo,Grupo Titan,V003,Tony Stark
NF155417,2024-01-01,88514934525,Arya Stark,Ravion,EX Classic,Amortecedor,1306.29,5.0,1057.92,100202,Auto Parts SP Centro,Grupo Tytan,V004,Peter Parker
NF155418,2025-08-05,12439710875,Arya Stark,Carvex,BZ Turbo,Correia Dentada,1616.92,1.0,1040.19,200302,Auto Rio Peças,Grupo Atlantico,V007,Natasha Romanoff
NF155419,2024-08-24,42298991864722,Jon Snow,MotoriX,BZ Turbo,Amortecedor,87.87,6.0,77.89,300402,Minas Auto Peças,Grupo Serras,V002,Clark Kent
NF155420,2024-09-27,37910277934587,Tyrion Lannister,Carvex,BZ Turbo,Bateria,809.97,5.0,562.91,100201,AutoParts São Paulo,Grupo Titan,V007,Natasha Romanoff
NF155421,2025-10-31,40724651832536,Theon Greyjoy,Carvex,EX Classic,Correia Dentada,448.44,5.0,371.72,200302,Auto Rio Peças,Grupo Atlantico,V003,Tony Stark
NF155422,2025-12-14,28345378498,Daenerys Targaryen,MotoriX,BZ Turbo,Pastilha de Freio,1560.17,6.0,1249.68,400501,AutoParts Sul,Grupo Pampa,V006,Steve Rogers
NF155423,2024-06-22,70541559558,Arya Stark,Carvex,AX1,Bateria,1311.15,4.0,1000.77,200302,Auto Rio Peças,Grupo Atlantico,V001,Bruce Wayne
NF155424,2025-06-16,49428879110133,Tyrion Lannister,Ravion,BZ Turbo,Correia Dentada,-922.55,6.0,626.49,300401,AutoParts Minas,Grupo Serra,V001,Bruce Wayne
NF155425,2025-09-20,59017038994,Brienne of Tarth,Autron,AX1,Correia Dentada,-1176.85,1.0,774.87,300402,Minas Auto Peças,Grupo Serras,V001,Bruce Wayne
NF155426,2025-03-11,07961017304861,Cersei Lannister,MotoriX,CX Sport,Pastilha de Freio,1093.18,4.0,980.74,100201,AutoParts São Paulo,Grupo Titan,V008,Barry Allen
NF155427,2024-04-15,18198638854766,Cersei Lannister,MotoriX,BZ Turbo,Correia Dentada,537.41,3.0,437.86,300402,Minas Auto Peças,Grupo Serras,V005,Diana Prince
NF155428,2025-08-07,39695780146,Bran Stark,Velox,BZ Turbo,Bateria,552.01,3.0,440.26,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V003,Tony Stark
NF155429,2024-11-12,78712995036230,Brienne of Tarth,MotoriX,AX1,Pastilha de Freio,524.59,1.0,382.23,100201,AutoParts São Paulo,Grupo Titan,V005,Diana Prince
NF155430,2024-05-30,44752103799,Brienne of Tarth,Autron,DX Hybrid,Amortecedor,453.6,2.0,388.03,400501,AutoParts Sul,Grupo Pampa,V008,Barry Allen
NF155431,2025-11-08,97592312339,Robb Stark,Velox,BZ Turbo,Amortecedor,961.27,1.0,657.08,400501,AutoParts Sul,Grupo Pampa,V004,Peter Parker
NF155432,2025-11-11,84708476595,Bran Stark,Velox,CX Sport,Correia Dentada,1590.34,2.0,1305.33,100201,AutoParts São Paulo,Grupo Titan,V002,Clark Kent
NF155433,2025-08-25,04699586327100,Ned Stark,Velox,BZ Turbo,Pastilha de Freio,1750.12,2.0,1076.16,100201,AutoParts São Paulo,Grupo Titan,V002,Clark Kent
NF155434,2025-03-14,65083125333392,Brienne of Tarth,Autron,AX1,Amortecedor,807.5,5.0,545.93,100202,Auto Parts SP Centro,Grupo Tytan,V007,Natasha Romanoff
NF155435,2024-07-20,85286464219216,Cersei Lannister,MotoriX,AX1,Bateria,480.21,4.0,327.92,300401,AutoParts Minas,Grupo Serra,V007,Natasha Romanoff
NF155436,2025-01-25,59782531564,Cersei Lannister,MotoriX,EX Classic,Amortecedor,121.88,,106.78,300401,AutoParts Minas,Grupo Serra,V005,Diana Prince
NF155437,2025-09-25,96548482417195,Theon Greyjoy,MotoriX,CX Sport,Filtro de Óleo,1615.3,1.0,1389.88,400502,Sul Auto Parts,Grupo Pampas,V002,Clark Kent
NF155438,2024-05-24,08157191176423,Cersei Lannister,Carvex,EX Classic,Pastilha de Freio,-1709.79,2.0,1409.68,100201,AutoParts São Paulo,Grupo Titan,V002,Clark Kent
NF155439,2025-11-04,43184446311,Tyrion Lannister,Autron,AX1,Bateria,702.86,4.0,634.03,100201,AutoParts São Paulo,Grupo Titan,V002,Clark Kent
NF155440,2025-12-25,66507929439762,Daenerys Targaryen,MotoriX,AX1,Amortecedor,285.67,6.0,211.38,400501,AutoParts Sul,Grupo Pampa,V006,Steve Rogers
NF155441,2024-11-02,45053059643066,Jaime Lannister,Ravion,EX Classic,Filtro de Óleo,1389.42,4.0,888.61,300402,Minas Auto Peças,Grupo Serras,V006,Steve Rogers
NF155442,2025-06-26,70092880023,Bran Stark,MotoriX,EX Classic,Pastilha de Freio,1116.57,2.0,777.68,100201,AutoParts São Paulo,Grupo Titan,V002,Clark Kent
NF155443,2025-08-15,13693070898,Cersei Lannister,Autron,BZ Turbo,Correia Dentada,383.99,4.0,285.1,100202,Auto Parts SP Centro,Grupo Tytan,V001,Bruce Wayne
NF155444,2025-05-14,93208722377911,Bran Stark,Velox,BZ Turbo,Amortecedor,738.27,1.0,675.78,200302,Auto Rio Peças,Grupo Atlantico,V004,Peter Parker
NF155445,2025-11-23,26604412929,Jorah Mormont,Ravion,EX Classic,Bateria,1345.83,2.0,1092.05,200302,Auto Rio Peças,Grupo Atlantico,V003,Tony Stark
NF155446,2025-04-25,75736472629,Ned Stark,Velox,DX Hybrid,Pastilha de Freio,369.73,2.0,294.82,100202,Auto Parts SP Centro,Grupo Tytan,V006,Steve Rogers
NF155447,2024-03-31,98758427568,Jon Snow,MotoriX,DX Hybrid,Bateria,235.69,4.0,160.3,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V002,Clark Kent
NF155448,2025-08-28,70052263825,Bran Stark,Ravion,CX Sport,Bateria,759.77,3.0,488.07,300402,Minas Auto Peças,Grupo Serras,V007,Natasha Romanoff
NF155449,2024-08-05,21025314496,Sansa Stark,Velox,CX Sport,Pastilha de Freio,904.03,1.0,732.05,300401,AutoParts Minas,Grupo Serra,V002,Clark Kent
NF155450,2025-07-18,21939359860304,Cersei Lannister,Velox,AX1,Bateria,-776.34,5.0,484.31,300402,Minas Auto Peças,Grupo Serras,V005,Diana Prince
NF155451,2024-08-04,65549072901,Jorah Mormont,Ravion,BZ Turbo,Filtro de Óleo,565.85,3.0,413.16,300402,Minas Auto Peças,Grupo Serras,V004,Peter Parker
NF155452,2024-09-09,38521608106,Tyrion Lannister,Carvex,EX Classic,Filtro de Óleo,1586.63,5.0,1211.63,100201,AutoParts São Paulo,Grupo Titan,V008,Barry Allen
NF155453,2025-07-26,44916816733,Sansa Stark,Velox,AX1,Bateria,1524.69,3.0,1273.57,300401,AutoParts Minas,Grupo Serra,V006,Steve Rogers
NF155454,2024-11-23,59611481405775,Cersei Lannister,MotoriX,CX Sport,Bateria,248.81,1.0,157.36,400502,Sul Auto Parts,Grupo Pampas,V005,Diana Prince
NF155455,2025-10-26,63958898356822,Jorah Mormont,Autron,AX1,Bateria,1104.62,,761.9,200302,Auto Rio Peças,Grupo Atlantico,V001,Bruce Wayne
NF155456,2025-08-22,12198567455962,Davos Seaworth,Carvex,DX Hybrid,Pastilha de Freio,1692.27,3.0,1472.05,400501,AutoParts Sul,Grupo Pampa,V001,Bruce Wayne
NF155457,2025-04-14,79035093648,Robb Stark,Velox,AX1,Pastilha de Freio,708.92,3.0,598.27,300401,AutoParts Minas,Grupo Serra,V002,Clark Kent
NF155458,2024-06-09,29218292768752,Davos Seaworth,Autron,CX Sport,Pastilha de Freio,717.08,2.0,631.75,100202,Auto Parts SP Centro,Grupo Tytan,V001,Bruce Wayne
NF155459,2024-08-09,52677405731979,Jaime Lannister,Autron,AX1,Bateria,750.43,4.0,650.06,300402,Minas Auto Peças,Grupo Serras,V001,Bruce Wayne
NF155460,2025-02-27,27568116287444,Jorah Mormont,Velox,AX1,Pastilha de Freio,989.4,3.0,768.92,300402,Minas Auto Peças,Grupo Serras,V002,Clark Kent
NF155461,2024-04-21,96556070432,Davos Seaworth,Ravion,CX Sport,Correia Dentada,311.24,5.0,231.74,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V003,Tony Stark
NF155462,2024-06-21,14887452328198,Brienne of Tarth,Autron,CX Sport,Amortecedor,756.46,3.0,463.2,400502,Sul Auto Parts,Grupo Pampas,V008,Barry Allen
NF155463,2024-11-30,07128914211137,Brienne of Tarth,Autron,CX Sport,Bateria,1411.68,3.0,1070.95,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V007,Natasha Romanoff
NF155464,2025-11-05,66762551045035,Tyrion Lannister,MotoriX,BZ Turbo,Bateria,1591.7,1.0,1206.54,100201,AutoParts São Paulo,Grupo Titan,V008,Barry Allen
NF155465,2024-09-25,63332671738009,Robb Stark,Autron,EX Classic,Filtro de Óleo,842.18,2.0,764.65,100201,AutoParts São Paulo,Grupo Titan,V007,Natasha Romanoff
NF155466,2025-02-16,76648648296,Theon Greyjoy,Carvex,DX Hybrid,Bateria,497.77,6.0,419.7,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V003,Tony Stark
NF155467,2025-11-28,17512989486,Theon Greyjoy,Autron,CX Sport,Filtro de Óleo,-846.21,,756.63,400502,Sul Auto Parts,Grupo Pampas,V006,Steve Rogers
NF155468,2025-11-01,68105505963062,Theon Greyjoy,Ravion,EX Classic,Correia Dentada,1775.61,1.0,1460.79,100201,AutoParts São Paulo,Grupo Titan,V002,Clark Kent
NF155469,2024-06-29,47740108614,Theon Greyjoy,Carvex,AX1,Amortecedor,110.32,6.0,84.71,100201,AutoParts São Paulo,Grupo Titan,V007,Natasha Romanoff
NF155470,2024-04-27,53393300914,Davos Seaworth,Autron,BZ Turbo,Amortecedor,344.27,5.0,238.26,300401,AutoParts Minas,Grupo Serra,V005,Diana Prince
NF155471,2025-02-26,49745893284,Brienne of Tarth,MotoriX,DX Hybrid,Amortecedor,1153.99,1.0,778.58,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V006,Steve Rogers
NF155472,2024-04-20,91487659831340,Samwell Tarly,Ravion,AX1,Pastilha de Freio,456.25,1.0,374.55,300401,AutoParts Minas,Grupo Serra,V001,Bruce Wayne
NF155473,2025-06-21,90169927672,Cersei Lannister,Autron,CX Sport,Correia Dentada,111.37,1.0,73.26,400502,Sul Auto Parts,Grupo Pampas,V004,Peter Parker
NF155474,2025-10-10,83811035122250,Cersei Lannister,MotoriX,AX1,Correia Dentada,1568.39,5.0,1297.37,100202,Auto Parts SP Centro,Grupo Tytan,V002,Clark Kent
NF155475,2024-05-02,70306809596,Sansa Stark,Autron,AX1,Bateria,144.28,4.0,102.51,300402,Minas Auto Peças,Grupo Serras,V005,Diana Prince
NF155476,2025-01-17,89230608606,Brienne of Tarth,Velox,BZ Turbo,Correia Dentada,475.0,1.0,372.7,100202,Auto Parts SP Centro,Grupo Tytan,V004,Peter Parker
NF155477,2025-03-08,14651233405,Jorah Mormont,Carvex,CX Sport,Amortecedor,1042.47,1.0,748.32,300402,Minas Auto Peças,Grupo Serras,V008,Barry Allen
NF155478,2025-03-29,39029429182,Bran Stark,Autron,BZ Turbo,Bateria,1794.7,1.0,1092.2,400502,Sul Auto Parts,Grupo Pampas,V006,Steve Rogers
NF155479,2024-12-02,17012888675685,Ned Stark,Ravion,BZ Turbo,Correia Dentada,1503.04,2.0,1355.45,400502,Sul Auto Parts,Grupo Pampas,V005,Diana Prince
NF155480,2024-11-05,59249950512,Tyrion Lannister,MotoriX,AX1,Amortecedor,691.13,6.0,597.7,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V007,Natasha Romanoff
NF155481,2024-05-31,15464281988847,Brienne of Tarth,Autron,DX Hybrid,Filtro de Óleo,1391.49,6.0,1214.97,100201,AutoParts São Paulo,Grupo Titan,V004,Peter Parker
NF155482,2025-02-17,96262995120,Jaime Lannister,Ravion,DX Hybrid,Amortecedor,542.04,4.0,443.51,300402,Minas Auto Peças,Grupo Serras,V007,Natasha Romanoff
NF155483,2025-10-16,73693627795,Arya Stark,Ravion,AX1,Correia Dentada,1069.34,4.0,789.35,300402,Minas Auto Peças,Grupo Serras,V007,Natasha Romanoff
NF155484,2024-12-22,87733332137257,Cersei Lannister,MotoriX,BZ Turbo,Amortecedor,116.59,6.0,105.94,300401,AutoParts Minas,Grupo Serra,V008,Barry Allen
NF155485,2024-01-16,11137349248,Brienne of Tarth,Velox,DX Hybrid,Amortecedor,1049.6,2.0,770.25,400501,AutoParts Sul,Grupo Pampa,V003,Tony Stark
NF155486,2025-07-17,21091567740469,Sansa Stark,MotoriX,EX Classic,Bateria,80.33,3.0,70.93,200302,Auto Rio Peças,Grupo Atlantico,V006,Steve Rogers
NF155487,2025-03-09,41719276158,Sansa Stark,Velox,DX Hybrid,Filtro de Óleo,162.86,1.0,100.01,300402,Minas Auto Peças,Grupo Serras,V003,Tony Stark
NF155488,2024-04-06,47357042194238,Arya Stark,Autron,EX Classic,Filtro de Óleo,1262.92,3.0,939.82,300402,Minas Auto Peças,Grupo Serras,V001,Bruce Wayne
NF155489,2024-05-16,24899701006737,Jon Snow,Ravion,BZ Turbo,Correia Dentada,1481.65,3.0,1151.94,100202,Auto Parts SP Centro,Grupo Tytan,V003,Tony Stark
NF155490,2025-03-17,15811833877390,Tyrion Lannister,MotoriX,CX Sport,Pastilha de Freio,476.19,4.0,310.45,100201,AutoParts São Paulo,Grupo Titan,V007,Natasha Romanoff
NF155491,2025-03-06,86063149749,Daenerys Targaryen,MotoriX,AX1,Pastilha de Freio,610.73,6.0,507.07,100202,Auto Parts SP Centro,Grupo Tytan,V007,Natasha Romanoff
NF155492,2025-08-10,80555870868,Arya Stark,Ravion,AX1,Correia Dentada,1528.95,,998.38,100201,AutoParts São Paulo,Grupo Titan,V004,Peter Parker
NF155493,2025-07-15,54340845204,Samwell Tarly,Carvex,AX1,Bateria,1537.05,4.0,1201.78,200302,Auto Rio Peças,Grupo Atlantico,V005,Diana Prince
NF155494,2025-12-20,56743827355,Sansa Stark,Autron,AX1,Filtro de Óleo,425.53,1.0,378.06,100201,AutoParts São Paulo,Grupo Titan,V007,Natasha Romanoff
NF155495,2025-08-06,22869678860,Theon Greyjoy,MotoriX,CX Sport,Amortecedor,1335.24,6.0,1057.28,100201,AutoParts São Paulo,Grupo Titan,V005,Diana Prince
NF155496,2024-11-06,55917213445705,Brienne of Tarth,Ravion,AX1,Pastilha de Freio,390.53,5.0,297.55,200302,Auto Rio Peças,Grupo Atlantico,V004,Peter Parker
NF155497,2025-02-27,34708047541256,Sansa Stark,MotoriX,AX1,Filtro de Óleo,377.04,4.0,298.97,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V001,Bruce Wayne
NF155498,2024-12-01,07186860441047,Arya Stark,Carvex,EX Classic,Amortecedor,555.13,5.0,437.28,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V008,Barry Allen
